     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
   34488   2021-04-29  15:24:52  02-02:01:05    2.1    1.3    111812   5902712  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:24:53  02-02:01:06    1.7    1.3    111820   5902712  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:24:54  02-02:01:07   11.9    1.3    110960   5902600  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:24:55  02-02:01:08    6.1    1.2     99596   5903112  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:24:56  02-02:01:09   10.3    1.2     99604   5903112  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:24:57  02-02:01:10   11.7    1.2     99664   5903112  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:24:58  02-02:01:11    8.5    1.2     99708   5902064  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:24:59  02-02:01:12    7.7    1.2     99764   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:00  02-02:01:14    1.4    1.2     99828   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:02  02-02:01:15    1.3    1.2     99860   5903136  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:03  02-02:01:16    1.3    1.2     99864   5903136  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:04  02-02:01:17    1.3    1.2     99864   5903136  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:05  02-02:01:18    4.9    1.2     99904   5903136  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:06  02-02:01:19    1.3    1.2     99904   5903136  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:07  02-02:01:20    5.3    1.2    100060   5903136  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:08  02-02:01:21    1.2    1.2    100052   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:09  02-02:01:22    1.3    1.2    100052   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:10  02-02:01:23    7.7    1.2    100076   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:11  02-02:01:24    9.7    1.2    100104   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:12  02-02:01:25    1.5    1.2    100104   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:13  02-02:01:26   12.8    1.2    100240   5902088  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:14  02-02:01:27   22.3    1.2    102772   5901684  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:15  02-02:01:28   11.6    1.2    103212   5901684  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:16  02-02:01:29   14.5    1.2    103264   5901684  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:18  02-02:01:31    5.3    1.3    106736   5901744  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:19  02-02:01:32    4.2    1.4    114380   5874348  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:20  02-02:01:33    9.9    1.4    114404   5874348  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:21  02-02:01:34   19.9    1.4    118752   5878624  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:22  02-02:01:35    8.7    1.4    118036   5880360  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:23  02-02:01:36   17.7    1.4    118084   5880356  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:24  02-02:01:37   11.8    1.4    118128   5879292  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:25  02-02:01:38   15.4    1.4    117640   5878588  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:26  02-02:01:39   12.1    1.4    119292   5877512  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:27  02-02:01:40    2.6    1.4    119440   5877512  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:29  02-02:01:42    2.8    1.4    119464   5877512  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:30  02-02:01:43    3.2    1.4    119444   5877512  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:31  02-02:01:44    0.7    1.4    119456   5877512  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:32  02-02:01:45    0.8    1.4    119488   5877512  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:33  02-02:01:46    1.6    1.4    119496   5877512  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:34  02-02:01:47   11.8    1.4    120592   5877516  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:35  02-02:01:48    8.9    1.4    120832   5877516  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:36  02-02:01:49   10.4    1.4    120860   5877516  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:37  02-02:01:50    6.6    1.4    119408   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:38  02-02:01:51   13.9    1.4    119616   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:39  02-02:01:52    2.7    1.4    119628   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:40  02-02:01:53    1.5    1.4    119652   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:41  02-02:01:55   10.1    1.4    119652   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:43  02-02:01:56    1.5    1.4    119652   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:44  02-02:01:57    3.1    1.4    119688   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:45  02-02:01:58    1.8    1.4    119084   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:46  02-02:01:59    1.9    1.4    118596   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:47  02-02:02:00    2.7    1.4    117840   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:48  02-02:02:01    2.0    1.4    117932   5876996  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:49  02-02:02:02    1.4    1.4    117972   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:50  02-02:02:03    1.6    1.4    118012   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:51  02-02:02:04    1.6    1.4    118012   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:52  02-02:02:05    1.3    1.4    118012   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:53  02-02:02:06    1.6    1.4    118012   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:54  02-02:02:08    2.1    1.4    118000   5875424  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:56  02-02:02:09    2.0    1.4    118012   5875424  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:57  02-02:02:10    7.2    1.4    118020   5875424  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:58  02-02:02:11    1.4    1.4    118040   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:25:59  02-02:02:12    1.1    1.4    118040   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:00  02-02:02:13    1.4    1.4    118040   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:01  02-02:02:14    1.1    1.4    118040   5876472  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:02  02-02:02:15    1.4    1.4    118040   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:03  02-02:02:16    1.7    1.4    118040   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:04  02-02:02:17    1.2    1.4    118040   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:05  02-02:02:18    1.6    1.4    118040   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:06  02-02:02:19    1.1    1.4    118040   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:07  02-02:02:20    1.6    1.4    118272   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:08  02-02:02:21    0.9    1.4    118272   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:09  02-02:02:23    1.5    1.4    118272   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:11  02-02:02:24    1.3    1.4    118272   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:12  02-02:02:25    1.3    1.4    118256   5874900  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:13  02-02:02:26    1.2    1.4    118256   5874900  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:14  02-02:02:27    2.4    1.4    118276   5874900  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:15  02-02:02:28    1.6    1.4    118280   5874900  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:16  02-02:02:29    1.5    1.4    118296   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:17  02-02:02:30    1.3    1.4    118316   5875948  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:18  02-02:02:31   16.3    1.4    117372   5872820  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:19  02-02:02:32    1.7    1.4    117372   5872820  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:20  02-02:02:33    1.4    1.4    117364   5872820  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:21  02-02:02:34    1.6    1.4    117364   5872820  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:22  02-02:02:35    1.6    1.4    117356   5864616  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:23  02-02:02:37    2.2    1.4    117376   5864616  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:25  02-02:02:38    2.0    1.4    117368   5856412  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:26  02-02:02:39    1.7    1.4    117368   5856412  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:27  02-02:02:40    1.9    1.4    117372   5856412  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:28  02-02:02:41    1.9    1.4    117388   5857460  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:29  02-02:02:42    1.7    1.4    117392   5857460  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:30  02-02:02:43   20.3    1.4    120640   5871884  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:31  02-02:02:44    2.4    1.4    120836   5875984  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:32  02-02:02:45    4.9    1.4    120676   5874692  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:33  02-02:02:46    1.4    1.4    120676   5874692  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
   34488   2021-04-29  15:26:34  02-02:02:47    0.7    1.4    120676   5874692  /Applications/Microsoft Teams.app/Contents/MacOS/Teams --updateSucceeded 489f9d1e-36f6-4524-bb50-864be3382d2f
